TimeSinceStart,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
4.2,1,Training,0,1,Flat,5,learning,0.01360135,0.009444228,0.1752951,9.982647,4.143849,1.106336
4.22,1,Training,0,1,Flat,5,learning,0.01324922,0.01320834,0.1719919,8.790731,4.257386,1.165558
4.22,1,Training,0,1,Flat,5,learning,0.01307723,0.01560669,0.1712341,7.958097,4.258193,1.152236
4.24,1,Training,0,1,Flat,5,learning,0.01384632,0.01588759,0.1711802,6.820343,4.161289,1.150391
4.26,1,Training,0,1,Flat,5,learning,0.01349109,0.01908635,0.1681359,5.975924,4.133898,1.144749
4.28,1,Training,0,1,Flat,5,learning,0.01390289,0.02063628,0.1664057,5.323302,4.156047,1.135121
4.3,1,Training,0,1,Flat,5,learning,0.01385635,0.02184574,0.1661313,4.483982,4.165403,1.098762
4.32,1,Training,0,1,Flat,5,learning,0.01428255,0.0227211,0.1650842,3.752577,4.096077,1.076909
4.32,1,Training,0,1,Flat,5,learning,0.01394996,0.02436148,0.1631618,3.236806,4.055622,1.038167
4.34,1,Training,0,1,Flat,5,learning,0.01397471,0.02584083,0.1613333,2.92483,4.022999,1.011308
4.36,1,Training,0,1,Flat,5,learning,0.01416849,0.02691806,0.1605784,2.641248,4.003688,0.9426249
4.38,1,Training,0,1,Flat,5,learning,0.01422754,0.02752232,0.1604777,2.255571,4.051166,0.8775362
4.4,1,Training,0,1,Flat,5,learning,0.01406344,0.02785576,0.1592669,1.872288,4.108171,0.831094
4.42,1,Training,0,1,Flat,5,learning,0.01390183,0.02961496,0.1574228,1.731968,4.182148,0.718973
4.44,1,Training,0,1,Flat,5,learning,0.0142252,0.02893886,0.1578228,1.722722,4.313172,0.5316284
4.46,1,Training,0,1,Flat,5,distractor,0.01460315,0.03017773,0.1559586,1.092741,4.550409,0.3683957
4.48,1,Training,0,1,Flat,5,distractor,0.01464826,0.03020762,0.1552234,0.8437154,4.745449,0.348395
4.5,1,Training,0,1,Flat,5,distractor,0.0151298,0.03173286,0.1536551,0.7620285,4.764212,0.4329944
4.52,1,Training,0,1,Flat,5,distractor,0.01486422,0.03086,0.1547165,0.4135807,4.642138,0.4937825
4.54,1,Training,0,1,Flat,5,distractor,0.01422613,0.03224882,0.1525173,0.1576118,4.455082,0.5489497
4.54,1,Training,0,1,Flat,5,distractor,0.01283841,0.03239019,0.1510562,0.2301968,4.32462,0.521877
4.56,1,Training,0,1,Flat,5,distractor,0.01254492,0.03298539,0.1499741,0.3990375,4.250919,0.4350423
4.58,1,Training,0,1,Flat,5,distractor,0.01298703,0.03310056,0.1501873,0.4180582,4.12363,0.4555497
4.6,1,Training,0,1,Flat,5,distractor,0.01244061,0.03310986,0.150227,0.1607556,3.931358,0.4944606
4.62,1,Training,0,1,Flat,5,distractor,0.01235585,0.03391999,0.1489841,359.8168,3.543886,0.6782091
4.64,1,Training,0,1,Flat,5,distractor,0.01110193,0.03525811,0.147881,359.305,3.120236,0.8201065
4.66,1,Training,0,1,Flat,5,distractor,0.0108882,0.03648977,0.1465889,358.9643,2.772631,0.8850524
4.68,1,Training,0,1,Flat,5,distractor,0.01002678,0.03714348,0.1459772,358.6161,2.583659,0.8719148
4.7,1,Training,0,1,Flat,5,distractor,0.0100436,0.03750668,0.1448289,358.3078,2.486159,0.8567291
4.72,1,Training,0,1,Flat,5,distractor,0.009182608,0.03895467,0.1435581,357.998,2.331182,0.8107035
4.74,1,Training,0,1,Flat,5,distractor,0.009251821,0.03972228,0.1435771,357.4817,2.018814,0.7807863
4.74,1,Training,0,1,Flat,5,distractor,0.008915387,0.04090458,0.1432356,356.7231,1.574375,0.789185
4.76,1,Training,0,1,Flat,5,distractor,0.008113407,0.04199023,0.1419513,355.9445,0.9867725,0.7737319
4.78,1,Training,0,1,Flat,5,distractor,0.007293777,0.04328481,0.1395794,355.4107,0.1540662,0.8666328
4.8,1,Training,0,1,Flat,5,distractor,0.004990743,0.04456088,0.1386469,355.1334,358.8954,0.8852946
4.82,1,Training,0,1,Flat,5,distractor,0.003064405,0.04471704,0.1392988,354.7284,357.427,0.887336
4.84,1,Training,0,1,Flat,5,distractor,0.0001879353,0.04479419,0.1381513,354.3344,356.0326,0.6970665
4.84,1,Training,0,1,Flat,5,distractor,-0.00170494,0.04655603,0.1357692,354.218,354.9194,0.4606206
4.86,1,Training,0,1,Flat,5,distractor,-0.003304846,0.04669765,0.1358373,354.0761,353.5341,0.3673122
4.88,1,Training,0,1,Flat,5,distractor,-0.006814865,0.04679983,0.1367162,353.5804,351.9855,0.1087681
4.9,1,Training,0,1,Flat,5,distractor,-0.008291839,0.04804136,0.1339897,353.1856,350.4461,359.8449
4.92,1,Training,0,1,Flat,5,distractor,-0.009239714,0.04867115,0.1321537,353.0745,348.9952,359.8475
4.94,1,Training,0,1,Flat,5,distractor,-0.01146069,0.0487188,0.1313584,353.0701,347.08,0.01565545
4.94,1,Training,0,1,Flat,5,distractor,-0.01643285,0.04890234,0.1319688,352.715,345.0425,359.8845
4.96,1,Training,0,1,Flat,5,distractor,-0.01814549,0.04916575,0.1309948,352.1324,343.382,359.6483
4.98,1,Training,0,1,Flat,5,distractor,-0.01985377,0.05009701,0.1283595,351.8672,342.4388,359.3134
5,1,Training,0,1,Flat,5,distractor,-0.02009863,0.05053319,0.1281453,351.8425,342.0211,359.0433
5.02,1,Training,0,1,Flat,5,distractor,-0.02056356,0.05066243,0.1287166,351.7857,341.7889,358.9802
5.04,1,Training,0,1,Flat,5,distractor,-0.02078858,0.05043726,0.1287893,351.7116,341.5413,359.0266
5.06,1,Training,0,1,Flat,5,distractor,-0.02099201,0.05072576,0.127744,351.7928,341.4235,359.0098
5.06,1,Training,0,1,Flat,5,distractor,-0.02123233,0.05061185,0.127806,352.0234,341.5754,359.0179
5.08,1,Training,0,1,Flat,5,distractor,-0.02127842,0.05020852,0.1282842,352.2417,341.7217,359.0673
5.1,1,Training,0,1,Flat,5,distractor,-0.02175486,0.05014564,0.128587,352.4011,342.0027,359.0714
5.12,1,Training,0,1,Flat,5,distractor,-0.02128143,0.05024757,0.1288029,352.5114,342.3043,359.0635
5.14,1,Training,0,1,Flat,5,distractor,-0.02146292,0.04983869,0.1296117,352.5449,342.6094,359.1033
5.16,1,Training,0,1,Flat,5,distractor,-0.02160084,0.0499115,0.1296702,352.5211,342.8978,359.1129
5.16,1,Training,0,1,Flat,5,distractor,-0.02124479,0.05009942,0.1295806,352.5155,343.1559,359.1962
5.18,1,Training,0,1,Flat,5,distractor,-0.02089918,0.0501446,0.1297693,352.5404,343.3463,359.3031
5.2,1,Training,0,1,Flat,5,distractor,-0.02142204,0.04997989,0.1301427,352.4599,343.4796,359.3997
5.22,1,Training,0,1,Flat,5,distractor,-0.02168716,0.05035174,0.129426,352.453,343.5779,359.3866
5.24,1,Training,0,1,Flat,5,distractor,-0.02183784,0.05007035,0.1296556,352.456,343.7133,359.3941
5.26,1,Training,0,1,Flat,5,distractor,-0.02191946,0.05034835,0.1291378,352.5003,343.8389,359.3946
5.26,1,Training,0,1,Flat,5,distractor,-0.02198083,0.05004664,0.1292558,352.5956,343.8677,359.4083
5.28,1,Training,0,1,Flat,5,distractor,-0.02267887,0.05016401,0.1297352,352.5865,343.8261,359.4067
5.3,1,Training,0,1,Flat,5,distractor,-0.02283381,0.05006949,0.1297117,352.4769,343.7386,359.4017
5.32,1,Training,0,1,Flat,5,distractor,-0.02315884,0.05051895,0.1289426,352.4704,343.6919,359.3594
5.34,1,Training,0,1,Flat,5,distractor,-0.02355124,0.05057991,0.1285691,352.5114,343.64,359.3355
5.36,1,Training,0,1,Flat,5,distractor,-0.02411374,0.05033672,0.1287863,352.5795,343.602,359.2915
5.36,1,Training,0,1,Flat,5,distractor,-0.02405879,0.05023712,0.1285362,352.6328,343.5462,359.2812
